auteur;titre;annee;nb_tokens_texte;Entite;Label;latitude;longitude;caractere_debut;caractere_fin;contexte_gauche;contexte_droit
ADAM;Mon-village;année ;32918;Ml';LOC;16.3700359;-2.2900239;6408;6411;"mmes en faiblesse,
dit le dragon; laisse-moi mon courage. Tiens,
ma Rose, je te donne la bague de fiancailles;
prends, passe-la  ton doigt. Ne sois plus co-
quette, ni engageante; ne m'oublie jamais.
";"aimeras-tu encore quand je reviendrai, dis,
dis, ma Rose?
- Ohn oui, foi de promise. Jamais... tou-.
jours... dit la fillette au travers de ses san-
glots. Je ne pourrais t'oublier, quand meme
je m'y "
ADAM;Mon-village;année ;32918;"Rose?
";MISC;0;0;6463;6469;"e. Tiens,
ma Rose, je te donne la bague de fiancailles;
prends, passe-la  ton doigt. Ne sois plus co-
quette, ni engageante; ne m'oublie jamais.
Ml'aimeras-tu encore quand je reviendrai, dis,
dis, ma ";"- Ohn oui, foi de promise. Jamais... tou-.
jours... dit la fillette au travers de ses san-
glots. Je ne pourrais t'oublier, quand meme
je m'y appliquerais, car je t'aime, Pierre, je
t'aime  plein coeu"
ADAM;Mon-village;année ;32918;Pierre;MISC;0;0;6640;6646;"viendrai, dis,
dis, ma Rose?
- Ohn oui, foi de promise. Jamais... tou-.
jours... dit la fillette au travers de ses san-
glots. Je ne pourrais t'oublier, quand meme
je m'y appliquerais, car je t'aime, ";", je
t'aime  plein coeur. MIais toi toi, la-bas, tu
m'oublieras dans tes garnisons; tu courtiseras
peut-etre d'autres jcunesses... Ohl cette idee-
la me chagrine de plus en plus. Je ne veux
pas, moi, "
ADAM;Mon-village;année ;32918;MIais;MISC;0;0;6672;6677;"hn oui, foi de promise. Jamais... tou-.
jours... dit la fillette au travers de ses san-
glots. Je ne pourrais t'oublier, quand meme
je m'y appliquerais, car je t'aime, Pierre, je
t'aime  plein coeur. ";" toi toi, la-bas, tu
m'oublieras dans tes garnisons; tu courtiseras
peut-etre d'autres jcunesses... Ohl cette idee-
la me chagrine de plus en plus. Je ne veux
pas, moi, comme d'aucunes, d'une moitie d"
ADAM;Mon-village; année;32918;courtiseras;LOC;0;0;6733;6744;"tte au travers de ses san-
glots. Je ne pourrais t'oublier, quand meme
je m'y appliquerais, car je t'aime, Pierre, je
t'aime  plein coeur. MIais toi toi, la-bas, tu
m'oublieras dans tes garnisons; tu ";"
peut-etre d'autres jcunesses... Ohl cette idee-
la me chagrine de plus en plus. Je ne veux
pas, moi, comme d'aucunes, d'une moitie de
fidclite; il me la faut entiere, entends-tu
comme celle que je te"
ADAM;Mon-village;année ;32918;Ohl;PER;0;0;6777;6780;"rais t'oublier, quand meme
je m'y appliquerais, car je t'aime, Pierre, je
t'aime  plein coeur. MIais toi toi, la-bas, tu
m'oublieras dans tes garnisons; tu courtiseras
peut-etre d'autres jcunesses... ";" cette idee-
la me chagrine de plus en plus. Je ne veux
pas, moi, comme d'aucunes, d'une moitie de
fidclite; il me la faut entiere, entends-tu
comme celle que je te garderai. Jure-moi,MON VILLA GE.
Pi"
ADAM;Mon-village;année ;32918;MON VILLA GE;MISC;0;0;6964;6976;"jcunesses... Ohl cette idee-
la me chagrine de plus en plus. Je ne veux
pas, moi, comme d'aucunes, d'une moitie de
fidclite; il me la faut entiere, entends-tu
comme celle que je te garderai. Jure-moi,";".
Pierre, sur ce qu'il y a de plus sacre, jure-
moi...
- Je te jure, si tu ne me trompes point,
de te prendre pour femme au retour, je te le
jure, dit le dragon.
- Ca ne saurait me suffire, dit la Ros"
ADAM;Mon-village;année ;32918;Pierre;MISC;0;0;6978;6984;"hl cette idee-
la me chagrine de plus en plus. Je ne veux
pas, moi, comme d'aucunes, d'une moitie de
fidclite; il me la faut entiere, entends-tu
comme celle que je te garderai. Jure-moi,MON VILLA GE.
";", sur ce qu'il y a de plus sacre, jure-
moi...
- Je te jure, si tu ne me trompes point,
de te prendre pour femme au retour, je te le
jure, dit le dragon.
- Ca ne saurait me suffire, dit la Rose; tu
m'"
ADAM;Mon-village;année ;32918;Ca;LOC;61.0666922;-107.991707;7140;7142;"e te garderai. Jure-moi,MON VILLA GE.
Pierre, sur ce qu'il y a de plus sacre, jure-
moi...
- Je te jure, si tu ne me trompes point,
de te prendre pour femme au retour, je te le
jure, dit le dragon.
- ";" ne saurait me suffire, dit la Rose; tu
m'aimes ou tu ne m'aimes pas, et, si tu m'ai-
mes, tu ne dois peeer qu' moi; je veuxs que
tu me jures fidelite entiere. J'ai oui conter
trop souvent, par les an"
ADAM;Mon-village;année ;32918;Rose;MISC;0;0;7173;7177;" GE.
Pierre, sur ce qu'il y a de plus sacre, jure-
moi...
- Je te jure, si tu ne me trompes point,
de te prendre pour femme au retour, je te le
jure, dit le dragon.
- Ca ne saurait me suffire, dit la ";"; tu
m'aimes ou tu ne m'aimes pas, et, si tu m'ai-
mes, tu ne dois peeer qu' moi; je veuxs que
tu me jures fidelite entiere. J'ai oui conter
trop souvent, par les anciens, les manieres
d'etre de vous "
ADAM;Mon-village;année ;32918;Jure;PER;0;0;7397;7401;"e m'aimes pas, et, si tu m'ai-
mes, tu ne dois peeer qu' moi; je veuxs que
tu me jures fidelite entiere. J'ai oui conter
trop souvent, par les anciens, les manieres
d'etre de vous autres militairces. ";", Pierre,
et depeche-toi.
- Pour ce qui est d'une fidelite comme
celle que je veux que tu me gardes, je n'ose
te la jurer, dit le dragon qui venerait sa propre
parole; d'ailleurs un homme, c'est pas l"
ADAM;Mon-village;année ;32918;Pierre;MISC;0;0;7403;7409;"mes pas, et, si tu m'ai-
mes, tu ne dois peeer qu' moi; je veuxs que
tu me jures fidelite entiere. J'ai oui conter
trop souvent, par les anciens, les manieres
d'etre de vous autres militairces. Jure, ";",
et depeche-toi.
- Pour ce qui est d'une fidelite comme
celle que je veux que tu me gardes, je n'ose
te la jurer, dit le dragon qui venerait sa propre
parole; d'ailleurs un homme, c'est pas la
meme c"
ADAM;Mon-village;année ;32918;A;LOC;49.486572800000005;10.991689086344747;7615;7616;"epeche-toi.
- Pour ce qui est d'une fidelite comme
celle que je veux que tu me gardes, je n'ose
te la jurer, dit le dragon qui venerait sa propre
parole; d'ailleurs un homme, c'est pas la
meme chose.
";" cause donc dit vivcment la fille i Norine,I-
MON VILLAGE.
qui etait fine mouche et se trouvait grande-
ment choquee des dernieres paroles de son
promis.
- Oh. ne te fiche point, ma Rose, dit
Pierre; "
ADAM;Mon-village;année ;32918;i Norine;PER;0;0;7650;7658;" fidelite comme
celle que je veux que tu me gardes, je n'ose
te la jurer, dit le dragon qui venerait sa propre
parole; d'ailleurs un homme, c'est pas la
meme chose.
A cause donc dit vivcment la fille ";",I-
MON VILLAGE.
qui etait fine mouche et se trouvait grande-
ment choquee des dernieres paroles de son
promis.
- Oh. ne te fiche point, ma Rose, dit
Pierre; je vas te l'expliquer, tu me compren-
dras"
ADAM;Mon-village;année ;32918;"I-
MON VILLAGE";MISC;0;0;7659;7673;" comme
celle que je veux que tu me gardes, je n'ose
te la jurer, dit le dragon qui venerait sa propre
parole; d'ailleurs un homme, c'est pas la
meme chose.
A cause donc dit vivcment la fille i Norine,";".
qui etait fine mouche et se trouvait grande-
ment choquee des dernieres paroles de son
promis.
- Oh. ne te fiche point, ma Rose, dit
Pierre; je vas te l'expliquer, tu me compren-
dras. Dans les garn"
ADAM;Mon-village;année ;32918;Rose;MISC;0;0;7798;7802;"s la
meme chose.
A cause donc dit vivcment la fille i Norine,I-
MON VILLAGE.
qui etait fine mouche et se trouvait grande-
ment choquee des dernieres paroles de son
promis.
- Oh. ne te fiche point, ma ";", dit
Pierre; je vas te l'expliquer, tu me compren-
dras. Dans les garnisons, vois-tu, on s'ennuie
tellement que si on n'avait pas un semblant de
particuliere, on se rongerait la rate, sans
compter qu"
ADAM;Mon-village;année ;32918;Pierre;MISC;0;0;7808;7814;"chose.
A cause donc dit vivcment la fille i Norine,I-
MON VILLAGE.
qui etait fine mouche et se trouvait grande-
ment choquee des dernieres paroles de son
promis.
- Oh. ne te fiche point, ma Rose, dit
";"; je vas te l'expliquer, tu me compren-
dras. Dans les garnisons, vois-tu, on s'ennuie
tellement que si on n'avait pas un semblant de
particuliere, on se rongerait la rate, sans
compter que les camara"
ADAM;Mon-village;année ;32918;mo-;ORG;0;0;8078;8081;", vois-tu, on s'ennuie
tellement que si on n'avait pas un semblant de
particuliere, on se rongerait la rate, sans
compter que les camarades ne decesseraient
de vous poursuivre, nuit et jour, de leurs ";"
queries. Il faut l'avouer, puisque ca est, on
se trouve maintes et maintes fois pousse 
gouailler les amours du pays. Mais, tiens, je
e peux trouver rien de mieux  te dire, ma
ose : on a comme deux c"
ADAM;Mon-village;année ;32918;ca;MISC;0;0;8117;8119;" on n'avait pas un semblant de
particuliere, on se rongerait la rate, sans
compter que les camarades ne decesseraient
de vous poursuivre, nuit et jour, de leurs mo-
queries. Il faut l'avouer, puisque ";" est, on
se trouve maintes et maintes fois pousse 
gouailler les amours du pays. Mais, tiens, je
e peux trouver rien de mieux  te dire, ma
ose : on a comme deux cceurs, sans quoi
faudrait mourir  la p"
ADAM;Mon-village; année;32918;Inisc;LOC;0;0;8390;8395;" du pays. Mais, tiens, je
e peux trouver rien de mieux  te dire, ma
ose : on a comme deux cceurs, sans quoi
faudrait mourir  la peine; il y a le ceur qui
pleure en quittant le pays, les amis, la pro-
";", les purets, et encore le cour qui saute
au bruit du tabour et de la fusillade. Cclui
qui saute sous l'uniforme enfonce l'autre;
Iais son cceur de paysan, on le retrouve en
tC------------------------"
ADAM;Mon-village;année ;32918;Iais;LOC;50.748955;7.2020344;8525;8529;"il y a le ceur qui
pleure en quittant le pays, les amis, la pro-
Inisc, les purets, et encore le cour qui saute
au bruit du tabour et de la fusillade. Cclui
qui saute sous l'uniforme enfonce l'autre;
";" son cceur de paysan, on le retrouve en
tC------------------------
m48
MO N VILLAGE.
revoyant le pays, les amis, les parents, la pro-
mise...
ILa Rose sentit quelque chose h redire et dit:
- Pourquoi,"
ADAM;Mon-village;année ;32918;MO N VILLAGE;LOC;49.482492;7.6323501;8600;8612;" purets, et encore le cour qui saute
au bruit du tabour et de la fusillade. Cclui
qui saute sous l'uniforme enfonce l'autre;
Iais son cceur de paysan, on le retrouve en
tC------------------------
m48
";".
revoyant le pays, les amis, les parents, la pro-
mise...
ILa Rose sentit quelque chose h redire et dit:
- Pourquoi, mon Pierre, si tu ' as deux
ceurs, ne m'amuserais-je pas a en avoir deux
aussi? Cr"
ADAM;Mon-village;année ;32918;ILa Rose;MISC;0;0;8671;8679;"ade. Cclui
qui saute sous l'uniforme enfonce l'autre;
Iais son cceur de paysan, on le retrouve en
tC------------------------
m48
MO N VILLAGE.
revoyant le pays, les amis, les parents, la pro-
mise...
";" sentit quelque chose h redire et dit:
- Pourquoi, mon Pierre, si tu ' as deux
ceurs, ne m'amuserais-je pas a en avoir deux
aussi? Crois-tu que lorsqu'un de mes galants
i'embrasse par surprise, crois-"
ADAM;Mon-village;année ;32918;Pierre;MISC;0;0;8734;8740;"cceur de paysan, on le retrouve en
tC------------------------
m48
MO N VILLAGE.
revoyant le pays, les amis, les parents, la pro-
mise...
ILa Rose sentit quelque chose h redire et dit:
- Pourquoi, mon ";", si tu ' as deux
ceurs, ne m'amuserais-je pas a en avoir deux
aussi? Crois-tu que lorsqu'un de mes galants
i'embrasse par surprise, crois-tu que si mon
coeur bat, il batte de la meme maniere que
quan"
ADAM;Mon-village;année ;32918;Crois-tu;MISC;0;0;8810;8818;"GE.
revoyant le pays, les amis, les parents, la pro-
mise...
ILa Rose sentit quelque chose h redire et dit:
- Pourquoi, mon Pierre, si tu ' as deux
ceurs, ne m'amuserais-je pas a en avoir deux
aussi? ";" que lorsqu'un de mes galants
i'embrasse par surprise, crois-tu que si mon
coeur bat, il batte de la meme maniere que
quand tu me pourprends? Non. Eh bien, que
eviennent mes amoureux quand tu seras l-"
ADAM;Mon-village;année ;32918;Pierre;MISC;0;0;9148;9154;"pourprends? Non. Eh bien, que
eviennent mes amoureux quand tu seras l-
bas, au loin; s'ils me' complimentent par rap-
port  a figure,  ma malice ou  mon tra-
vail, je les ecouterai. M'est avis aussi, ";",
qu'on a deux ceurs, et je te garderai celui
que tu me garderas.
L'amour, comme d'aucuns le pretendent,
ne fait pas qu'on change du tout au tout,
puisque, vous voyez, cette fillette etait restee
fiel"
ADAM;Mon-village;année ;32918;MION;MISC;0;0;9385;9389;"garderai celui
que tu me garderas.
L'amour, comme d'aucuns le pretendent,
ne fait pas qu'on change du tout au tout,
puisque, vous voyez, cette fillette etait restee
fielleuse comme devant,
ll
-----t-
";" VILLAGE.
.A9
Ayant repondu, la Rose se mit . courir du
cte de sa chambre en repoussant Pierre loin
d'elle, a mesure qu'il l'approchait.
Le dragon cria sifort: a Il me faut tes deux
ceurs n que la fil"
ADAM;Mon-village;année ;32918;Rose;LOC;39.398495;16.287193;9421;9425;"'amour, comme d'aucuns le pretendent,
ne fait pas qu'on change du tout au tout,
puisque, vous voyez, cette fillette etait restee
fielleuse comme devant,
ll
-----t-
MION VILLAGE.
.A9
Ayant repondu, la ";" se mit . courir du
cte de sa chambre en repoussant Pierre loin
d'elle, a mesure qu'il l'approchait.
Le dragon cria sifort: a Il me faut tes deux
ceurs n que la fille  Norine s'arreta, de peur
d'eveil"
ADAM;Mon-village;année ;32918;cte;MISC;0;0;9445;9448;"e pretendent,
ne fait pas qu'on change du tout au tout,
puisque, vous voyez, cette fillette etait restee
fielleuse comme devant,
ll
-----t-
MION VILLAGE.
.A9
Ayant repondu, la Rose se mit . courir du
";" de sa chambre en repoussant Pierre loin
d'elle, a mesure qu'il l'approchait.
Le dragon cria sifort: a Il me faut tes deux
ceurs n que la fille  Norine s'arreta, de peur
d'eveiller les voisins.
-- De "
ADAM;Mon-village;année ;32918;Pierre;MISC;0;0;9477;9483;"change du tout au tout,
puisque, vous voyez, cette fillette etait restee
fielleuse comme devant,
ll
-----t-
MION VILLAGE.
.A9
Ayant repondu, la Rose se mit . courir du
cte de sa chambre en repoussant ";" loin
d'elle, a mesure qu'il l'approchait.
Le dragon cria sifort: a Il me faut tes deux
ceurs n que la fille  Norine s'arreta, de peur
d'eveiller les voisins.
-- De quel saint, dit-elle, veux-tu exige"
ADAM;Mon-village;année ;32918;Norine;LOC;38.801455000000004;-90.34917769484477;9593;9599;"LAGE.
.A9
Ayant repondu, la Rose se mit . courir du
cte de sa chambre en repoussant Pierre loin
d'elle, a mesure qu'il l'approchait.
Le dragon cria sifort: a Il me faut tes deux
ceurs n que la fille  ";" s'arreta, de peur
d'eveiller les voisins.
-- De quel saint, dit-elle, veux-tu exiger
de moi ce que tu ne veux pas que j'exige de
toi
- Parce qu'unefemme, dit le dragon, d'une
voix de commandement, ca"
ADAM;Mon-village;année ;32918;veux-tu;MISC;0;0;9670;9677;"ussant Pierre loin
d'elle, a mesure qu'il l'approchait.
Le dragon cria sifort: a Il me faut tes deux
ceurs n que la fille  Norine s'arreta, de peur
d'eveiller les voisins.
-- De quel saint, dit-elle, ";" exiger
de moi ce que tu ne veux pas que j'exige de
toi
- Parce qu'unefemme, dit le dragon, d'une
voix de commandement, ca doit donner tout
ce qu'on lui reclame.
- Ma foi, dit la Rose en goguenardant,"
ADAM;Mon-village;année ;32918;ca;MISC;0;0;9797;9799;"ne s'arreta, de peur
d'eveiller les voisins.
-- De quel saint, dit-elle, veux-tu exiger
de moi ce que tu ne veux pas que j'exige de
toi
- Parce qu'unefemme, dit le dragon, d'une
voix de commandement, ";" doit donner tout
ce qu'on lui reclame.
- Ma foi, dit la Rose en goguenardant,
partant de l on irait loin. Bah  bahl plus on
donne, plus on demande, et si les bonnets
blancs avaient un brin de raison,"
ADAM;Mon-village;année ;32918;Rose en goguenardant;MISC;0;0;9856;9876;"nt, dit-elle, veux-tu exiger
de moi ce que tu ne veux pas que j'exige de
toi
- Parce qu'unefemme, dit le dragon, d'une
voix de commandement, ca doit donner tout
ce qu'on lui reclame.
- Ma foi, dit la ";",
partant de l on irait loin. Bah  bahl plus on
donne, plus on demande, et si les bonnets
blancs avaient un brin de raison, on ne les
ferait, m'est avis, aller si souvent. Adonc,
puisque nous voilh en"
ADAM;Mon-village;année ;32918;bahl;PER;0;0;9911;9915;"as que j'exige de
toi
- Parce qu'unefemme, dit le dragon, d'une
voix de commandement, ca doit donner tout
ce qu'on lui reclame.
- Ma foi, dit la Rose en goguenardant,
partant de l on irait loin. Bah  ";" plus on
donne, plus on demande, et si les bonnets
blancs avaient un brin de raison, on ne les
ferait, m'est avis, aller si souvent. Adonc,
puisque nous voilh en train de causer, ve-1
MION VILLAGE.
no"
ADAM;Mon-village;année ;32918;Adonc;PER;0;0;10048;10053;" dit la Rose en goguenardant,
partant de l on irait loin. Bah  bahl plus on
donne, plus on demande, et si les bonnets
blancs avaient un brin de raison, on ne les
ferait, m'est avis, aller si souvent. ";",
puisque nous voilh en train de causer, ve-1
MION VILLAGE.
nons dans ma chambre; aussi bien il ne fait
pas chaud dehors. Me voyant au doigt la
bague de promise, ma mere elle-meme, si elle
se reveilla"
ADAM;Mon-village;année ;32918;MION;MISC;0;0;10099;10103;" loin. Bah  bahl plus on
donne, plus on demande, et si les bonnets
blancs avaient un brin de raison, on ne les
ferait, m'est avis, aller si souvent. Adonc,
puisque nous voilh en train de causer, ve-1
";" VILLAGE.
nons dans ma chambre; aussi bien il ne fait
pas chaud dehors. Me voyant au doigt la
bague de promise, ma mere elle-meme, si elle
se reveillait, ne se formaliserait point de la
liberte que je"
ADAM;Mon-village;année ;32918;Me;PER;0;0;10175;10177;"aient un brin de raison, on ne les
ferait, m'est avis, aller si souvent. Adonc,
puisque nous voilh en train de causer, ve-1
MION VILLAGE.
nons dans ma chambre; aussi bien il ne fait
pas chaud dehors. ";" voyant au doigt la
bague de promise, ma mere elle-meme, si elle
se reveillait, ne se formaliserait point de la
liberte que je te laisse prendre.
Et ils entrerent; mais pour allumer sa chan-
delle, la"
ADAM;Mon-village;année ;32918;Rose;LOC;39.398495;16.287193;10378;10382;"voyant au doigt la
bague de promise, ma mere elle-meme, si elle
se reveillait, ne se formaliserait point de la
liberte que je te laisse prendre.
Et ils entrerent; mais pour allumer sa chan-
delle, la ";" eut crainte de deranger Norine
en allant remuer les cendres de la maison.
Alors Pierre tira de sa poche une de ces
allumettes chimiques que les soldats portent
toujours sur eux. (Quand il fit clair, "
