auteur;titre;annee;nb_tokens_texte;Entite;Label;latitude;longitude;caractere_debut;caractere_fin;contexte_gauche;contexte_droit
DAUDET;petit-chose;année ;117009;donton;PER;None ;None;8050;8056;"èle Vendredi,
une tribu de sauvages, un équipage révolté, tout ce qu’on voulait.
Moi-même, en ce temps-là, je ne m'’appelais pas Daniel Eyssette ;
j'étais cet homme singulier, vêtu de peaux de bêtes, ";" venait
de me donner les aventures, master Crusoé lui-même. Douce folie !
Le soir, après souper, je relisais mon Robinson, je l’apprenais par cœur ;
le jour, je le jouais, je le jouais avec rage, et t"
DAUDET;petit-chose;année ;117009;master Crusoé;MISC;None ;None;8092;8105;"uipage révolté, tout ce qu’on voulait.
Moi-même, en ce temps-là, je ne m'’appelais pas Daniel Eyssette ;
j'étais cet homme singulier, vêtu de peaux de bêtes, donton venait
de me donner les aventures, ";" lui-même. Douce folie !
Le soir, après souper, je relisais mon Robinson, je l’apprenais par cœur ;
le jour, je le jouais, je le jouais avec rage, et tout ce qui m’entourait,
je l’enrôlais dans ma com"
DAUDET;petit-chose;année ;117009;Douce folie !;MISC;None ;None;8116;8129;"qu’on voulait.
Moi-même, en ce temps-là, je ne m'’appelais pas Daniel Eyssette ;
j'étais cet homme singulier, vêtu de peaux de bêtes, donton venait
de me donner les aventures, master Crusoé lui-même. ";"
Le soir, après souper, je relisais mon Robinson, je l’apprenais par cœur ;
le jour, je le jouais, je le jouais avec rage, et tout ce qui m’entourait,
je l’enrôlais dans ma comédie. La fabrique n’étai"
DAUDET;petit-chose;année ;117009;Robinson;PER;None ;None;8169;8177;"elais pas Daniel Eyssette ;
j'étais cet homme singulier, vêtu de peaux de bêtes, donton venait
de me donner les aventures, master Crusoé lui-même. Douce folie !
Le soir, après souper, je relisais mon ";", je l’apprenais par cœur ;
le jour, je le jouais, je le jouais avec rage, et tout ce qui m’entourait,
je l’enrôlais dans ma comédie. La fabrique n’était plus la fabrique ;
c'était mon île déserte, oh"
DAUDET;petit-chose;année ;117009;Océan;LOC;2.8599609;10.188326285530417;8424;8429;"is, je le jouais avec rage, et tout ce qui m’entourait,
je l’enrôlais dans ma comédie. La fabrique n’était plus la fabrique ;
c'était mon île déserte, oh! bien déserte. Les bassins jouaient le rôle
d’";". Le jardin faisait une forêt vierge. Il y avait dans les platanes
un tas de cigales qui étaient de la pièce et qui ne le savaient pas.

Rouget, lui non plus, ne se doutait guère de l'importance de so"
DAUDET;petit-chose;année ;117009;Rouget;PER;None ;None;8566;8572;"déserte, oh! bien déserte. Les bassins jouaient le rôle
d’Océan. Le jardin faisait une forêt vierge. Il y avait dans les platanes
un tas de cigales qui étaient de la pièce et qui ne le savaient pas.

";", lui non plus, ne se doutait guère de l'importance de son
rôle. Si on lui avait demandé ce que c'était que Robinson, on l'aurait

 

LA FABRIQUE 7

dd LL LS

 

 

bien embarrassé ; pourtant je dois"
DAUDET;petit-chose;année ;117009;Robinson;PER;None ;None;8680;8688;"ns les platanes
un tas de cigales qui étaient de la pièce et qui ne le savaient pas.

Rouget, lui non plus, ne se doutait guère de l'importance de son
rôle. Si on lui avait demandé ce que c'était que ";", on l'aurait

 

LA FABRIQUE 7

dd LL LS

 

 

bien embarrassé ; pourtant je dois dire qu’il tenait son emploi avec la
plus grande conviction, et que, pour imiter le rugissement des sau-
vages, il "
DAUDET;petit-chose;année ;117009;"LA FABRIQUE 7

dd";MISC;None ;None;8707;8724;"igales qui étaient de la pièce et qui ne le savaient pas.

Rouget, lui non plus, ne se doutait guère de l'importance de son
rôle. Si on lui avait demandé ce que c'était que Robinson, on l'aurait

 

";" LL LS

 

 

bien embarrassé ; pourtant je dois dire qu’il tenait son emploi avec la
plus grande conviction, et que, pour imiter le rugissement des sau-
vages, il n’y en avait pas comme lui. Où avait"
DAUDET;petit-chose;année ;117009;LL LS;MISC;None ;None;8725;8730;" de la pièce et qui ne le savaient pas.

Rouget, lui non plus, ne se doutait guère de l'importance de son
rôle. Si on lui avait demandé ce que c'était que Robinson, on l'aurait

 

LA FABRIQUE 7

dd ";"

 

 

bien embarrassé ; pourtant je dois dire qu’il tenait son emploi avec la
plus grande conviction, et que, pour imiter le rugissement des sau-
vages, il n’y en avait pas comme lui. Où avait-il ap"
DAUDET;petit-chose;année ;117009;vages;LOC;49.057725;-1.2791603;8878;8883;"e Robinson, on l'aurait

 

LA FABRIQUE 7

dd LL LS

 

 

bien embarrassé ; pourtant je dois dire qu’il tenait son emploi avec la
plus grande conviction, et que, pour imiter le rugissement des sau-
";", il n’y en avait pas comme lui. Où avait-il appris ? Je l’ignore.
Toujours est-il que ces grands rugissements de sauvage qu'il allait
chercher dans le fond de sa gorge, en agitant sa forte crinière r"
DAUDET;petit-chose;année ;117009;Robinson;PER;None ;None;9137;9145;"Je l’ignore.
Toujours est-il que ces grands rugissements de sauvage qu'il allait
chercher dans le fond de sa gorge, en agitant sa forte crinière rouge,
auraient fait frémir les plus braves. Moi-même, ";", j'en avais
quelquefois le cœur bouleversé, et j’étais obligé de lui dire à voix basse :
« Pas si fort, Rouget, tu me fais peur.»

Malheureusement, si Rouget imitait le cri des sauvages très bien,
il"
DAUDET;petit-chose;année ;117009;Rouget;PER;None ;None;9250;9256;"e, en agitant sa forte crinière rouge,
auraient fait frémir les plus braves. Moi-même, Robinson, j'en avais
quelquefois le cœur bouleversé, et j’étais obligé de lui dire à voix basse :
« Pas si fort, ";", tu me fais peur.»

Malheureusement, si Rouget imitait le cri des sauvages très bien,
il savait encore mieux dire les gros mots d’enfants de la rue et jurer le
nom de Notre-Seigneur. Tout en jouant, "
DAUDET;petit-chose;année ;117009;Rouget;PER;None ;None;9297;9303;" fait frémir les plus braves. Moi-même, Robinson, j'en avais
quelquefois le cœur bouleversé, et j’étais obligé de lui dire à voix basse :
« Pas si fort, Rouget, tu me fais peur.»

Malheureusement, si ";" imitait le cri des sauvages très bien,
il savait encore mieux dire les gros mots d’enfants de la rue et jurer le
nom de Notre-Seigneur. Tout en jouant, j'appris à faire comme lui,
et un jour, en plei"
DAUDET;petit-chose;année ;117009;Notre-Seigneur;PER;None ;None;9424;9438;"ix basse :
« Pas si fort, Rouget, tu me fais peur.»

Malheureusement, si Rouget imitait le cri des sauvages très bien,
il savait encore mieux dire les gros mots d’enfants de la rue et jurer le
nom de ";". Tout en jouant, j'appris à faire comme lui,
et un jour, en pleine table, un formidable juron m’échappa je ne sais
comment. Consternation générale! «Qui t’a appris cela? Où l’as-tu
entendu ?» Ce fut "
DAUDET;petit-chose;année ;117009;Eyssette;LOC;43.8110669;4.480824;9655;9663;" j'appris à faire comme lui,
et un jour, en pleine table, un formidable juron m’échappa je ne sais
comment. Consternation générale! «Qui t’a appris cela? Où l’as-tu
entendu ?» Ce fut un événement. M. ";" parla tout de suite de
me mettre dans une maison de correction ; mon grand frère l’abbé dit
qu'avant toute chose on devait m'envoyer à confesse, puisque j'avais
l’âge de raison. On me mena à confesse"
DAUDET;petit-chose;année ;117009;Grande affaire;MISC;None ;None;9865;9879;"arla tout de suite de
me mettre dans une maison de correction ; mon grand frère l’abbé dit
qu'avant toute chose on devait m'envoyer à confesse, puisque j'avais
l’âge de raison. On me mena à confesse. ";"! Il fallait
ramasser dans tous les coins de ma conscience un tas de vieux péchés
qui traînaient là depuis sept ans. Je ne dormis pas de deux nuits ;
c’est qu'il y en avait toute une panerée de ces di"
DAUDET;petit-chose;année ;117009;Récollets;LOC;45.4642095;4.7667084;10269;10278;" de ces diables de péchés; j'avais
mis les plus petits dessus, mais c’est égal, les autres se voyaient, et
lorsque, agenouillé dans la petite armoire de chêne, il fallut montrer
tout cela au curé des ";", je crus que je mourrais de peur et de
confusion …

Ce fut fini. Je ne voulus plus jouer avec Rouget ; je savais mainte-
nant, c’est saint Paul qui l’a dit et le curé des Récollets me le répéta,
que "
DAUDET;petit-chose;année ;117009;Rouget;PER;None ;None;10373;10379;"et
lorsque, agenouillé dans la petite armoire de chêne, il fallut montrer
tout cela au curé des Récollets, je crus que je mourrais de peur et de
confusion …

Ce fut fini. Je ne voulus plus jouer avec ";" ; je savais mainte-
nant, c’est saint Paul qui l’a dit et le curé des Récollets me le répéta,
que le démon rôde éternellement autour de nous comme un lion,
queærens quem devoret. Oh! ce quærens quem "
DAUDET;petit-chose;année ;117009;saint Paul;PER;None ;None;10412;10422;"rmoire de chêne, il fallut montrer
tout cela au curé des Récollets, je crus que je mourrais de peur et de
confusion …

Ce fut fini. Je ne voulus plus jouer avec Rouget ; je savais mainte-
nant, c’est ";" qui l’a dit et le curé des Récollets me le répéta,
que le démon rôde éternellement autour de nous comme un lion,
queærens quem devoret. Oh! ce quærens quem devoret, quelle impression
il me fit! Je sa"
DAUDET;petit-chose;année ;117009;Récollets;LOC;45.4642095;4.7667084;10450;10459;"t cela au curé des Récollets, je crus que je mourrais de peur et de
confusion …

Ce fut fini. Je ne voulus plus jouer avec Rouget ; je savais mainte-
nant, c’est saint Paul qui l’a dit et le curé des ";" me le répéta,
que le démon rôde éternellement autour de nous comme un lion,
queærens quem devoret. Oh! ce quærens quem devoret, quelle impression
il me fit! Je savais aussi que cet intrigant de Lucif"
DAUDET;petit-chose;année ;117009;Oh!;MISC;None ;None;10559;10562;"us jouer avec Rouget ; je savais mainte-
nant, c’est saint Paul qui l’a dit et le curé des Récollets me le répéta,
que le démon rôde éternellement autour de nous comme un lion,
queærens quem devoret. ";" ce quærens quem devoret, quelle impression
il me fit! Je savais aussi que cet intrigant de Lucifer prend tous les
visages qu’il veut pour vous tenter ; et vous ne m'auriez pas Ôté de
l'idée qu’il s’é"
DAUDET;petit-chose;année ;117009;Lucifer;PER;None ;None;10654;10661;"llets me le répéta,
que le démon rôde éternellement autour de nous comme un lion,
queærens quem devoret. Oh! ce quærens quem devoret, quelle impression
il me fit! Je savais aussi que cet intrigant de ";" prend tous les
visages qu’il veut pour vous tenter ; et vous ne m'auriez pas Ôté de
l'idée qu’il s’était caché dans la peau de Rouget pour m’apprendre à
jurer le nom de Dieu. Aussi, mon premier soin,"
DAUDET;petit-chose;année ;117009;Rouget;PER;None ;None;10789;10795;"uelle impression
il me fit! Je savais aussi que cet intrigant de Lucifer prend tous les
visages qu’il veut pour vous tenter ; et vous ne m'auriez pas Ôté de
l'idée qu’il s’était caché dans la peau de ";" pour m’apprendre à
jurer le nom de Dieu. Aussi, mon premier soin, en rentrant à la
fabrique, fut d’avertir Vendredi qu’il eût à rester chez lui dorénavant.
Infortuné Vendredi! Cet ukase lui creva le "
DAUDET;petit-chose;année ;117009;Dieu;MISC;None ;None;10831;10835;"i que cet intrigant de Lucifer prend tous les
visages qu’il veut pour vous tenter ; et vous ne m'auriez pas Ôté de
l'idée qu’il s’était caché dans la peau de Rouget pour m’apprendre à
jurer le nom de ";". Aussi, mon premier soin, en rentrant à la
fabrique, fut d’avertir Vendredi qu’il eût à rester chez lui dorénavant.
Infortuné Vendredi! Cet ukase lui creva le cœur, mais il s’y conforma
sans une plai"
DAUDET;petit-chose;année ;117009;Vendredi;LOC;44.1301191;4.8347228;10903;10911;"us tenter ; et vous ne m'auriez pas Ôté de
l'idée qu’il s’était caché dans la peau de Rouget pour m’apprendre à
jurer le nom de Dieu. Aussi, mon premier soin, en rentrant à la
fabrique, fut d’avertir ";" qu’il eût à rester chez lui dorénavant.
Infortuné Vendredi! Cet ukase lui creva le cœur, mais il s’y conforma
sans une plainte. Quelquefois, je l’apercevais debout, sur la porte de
la loge, du côté d"
DAUDET;petit-chose;année ;117009;Infortuné Vendredi!;MISC;None ;None;10952;10971;" qu’il s’était caché dans la peau de Rouget pour m’apprendre à
jurer le nom de Dieu. Aussi, mon premier soin, en rentrant à la
fabrique, fut d’avertir Vendredi qu’il eût à rester chez lui dorénavant.
";" Cet ukase lui creva le cœur, mais il s’y conforma
sans une plainte. Quelquefois, je l’apercevais debout, sur la porte de
la loge, du côté des ateliers ; il se tenait là tristement; et lorsqu'il voyai"
DAUDET;petit-chose;année ;117009;LE PETIT;MISC;None ;None;11322;11330;" ; il se tenait là tristement; et lorsqu'il voyait
que je le regardais, le malheureux poussait pour m’attendrir les plus
effroyables rugissements, en agitant sa crinière flamboyante; mais plus

 

8 ";" CHOSE

TS do

 

 

RS

il rugissait, plus je me tenais loin. Je trouvais qu’il ressemblait au
fameux lion quærens. Je lui criais : « Va-t’en! tu me fais horreur.»

Rouget s’obstina à rugir ainsi pen"
DAUDET;petit-chose;année ;117009;Rouget;PER;None ;None;11496;11502;"boyante; mais plus

 

8 LE PETIT CHOSE

TS do

 

 

RS

il rugissait, plus je me tenais loin. Je trouvais qu’il ressemblait au
fameux lion quærens. Je lui criais : « Va-t’en! tu me fais horreur.»

";" s’obstina à rugir ainsi pendant quelques jours ; puis, un
matin, son père, fatigué de ses rugissements à domicile, l’envoya rugir
en apprentissage, et je ne le revis plus.

Mon enthousiasme pour Robi"
DAUDET;petit-chose;année ;117009;Robinson;PER;None ;None;11698;11706;"uget s’obstina à rugir ainsi pendant quelques jours ; puis, un
matin, son père, fatigué de ses rugissements à domicile, l’envoya rugir
en apprentissage, et je ne le revis plus.

Mon enthousiasme pour ";" n’en fut pas un instant refroidi.
Tout juste vers ce temps-là, l’oncle Baptiste se dégoûta subitement de
son perroquet et me le donna. Ce perroquet remplaça Vendredi.
Je l’installai dans une belle ca"
DAUDET;petit-chose;année ;117009;Baptiste;PER;None ;None;11778;11786;"fatigué de ses rugissements à domicile, l’envoya rugir
en apprentissage, et je ne le revis plus.

Mon enthousiasme pour Robinson n’en fut pas un instant refroidi.
Tout juste vers ce temps-là, l’oncle ";" se dégoûta subitement de
son perroquet et me le donna. Ce perroquet remplaça Vendredi.
Je l’installai dans une belle cage au fond de ma résidence d’hiver ; et
me voilà, plus Crusoé que jamais, passan"
DAUDET;petit-chose;année ;117009;Vendredi;PER;None ;None;11864;11872;"evis plus.

Mon enthousiasme pour Robinson n’en fut pas un instant refroidi.
Tout juste vers ce temps-là, l’oncle Baptiste se dégoûta subitement de
son perroquet et me le donna. Ce perroquet remplaça ";".
Je l’installai dans une belle cage au fond de ma résidence d’hiver ; et
me voilà, plus Crusoé que jamais, passant mes journées en tête à tête
avec cet intéressant volatile et cherchant à lui faire d"
